item,rank,gender,isIdentity,hasref,refitem,exurl,wmurl,wmproj
Q100469635,NormalRank,Q6581097,true,false,,,,
Q102264364,NormalRank,Q6581097,true,false,,,,
Q106882714,NormalRank,Q6581072,true,false,,,,
Q106961450,NormalRank,Q6581097,true,false,,,,
Q106961574,NormalRank,Q6581097,true,false,,,,
Q106961600,NormalRank,Q6581097,true,false,,,,
Q106961788,NormalRank,Q6581097,true,false,,,,
Q106961880,NormalRank,Q6581097,true,false,,,,
Q107022236,NormalRank,Q6581097,true,false,,,,
Q107049865,NormalRank,Q6581097,true,false,,,,
Q107343007,NormalRank,Q6581097,true,false,,,,
Q108125047,NormalRank,Q6581097,true,false,,,,
Q108418519,NormalRank,Q6581097,true,false,,,,
Q108426402,NormalRank,Q6581097,true,false,,,,
Q108426403,NormalRank,Q6581097,true,false,,,,
Q108498017,NormalRank,Q6581072,true,false,,,,
Q108498329,NormalRank,Q6581097,true,false,,,,
Q108510258,NormalRank,Q6581097,true,false,,,,
Q108762973,NormalRank,Q6581072,true,true,false,false,false,true
Q108881130,NormalRank,Q6581097,true,false,,,,
Q108881137,NormalRank,Q6581097,true,false,,,,
Q109044655,NormalRank,Q6581097,true,false,,,,
Q109044662,NormalRank,Q6581097,true,false,,,,
Q109044723,NormalRank,Q6581097,true,false,,,,
Q109044739,NormalRank,Q6581072,true,false,,,,
Q109252096,NormalRank,Q6581072,true,false,,,,
Q109252097,NormalRank,Q6581097,true,false,,,,
Q109252098,NormalRank,Q6581097,true,false,,,,
Q109252099,NormalRank,Q6581097,true,false,,,,
Q109274627,NormalRank,Q6581097,true,false,,,,
Q109275607,NormalRank,Q6581072,true,false,,,,
Q109275627,NormalRank,Q6581072,true,false,,,,
Q109275632,NormalRank,Q6581072,true,false,,,,
Q109296974,NormalRank,Q6581097,true,false,,,,
Q109296978,NormalRank,Q6581097,true,false,,,,
Q109296984,NormalRank,Q6581097,true,false,,,,
Q109296985,NormalRank,Q6581097,true,false,,,,
Q109300701,NormalRank,Q6581097,true,false,,,,
Q109375616,NormalRank,Q6581097,true,false,,,,
Q109378507,NormalRank,Q6581097,true,false,,,,
Q109378535,NormalRank,Q6581097,true,false,,,,
Q109378682,NormalRank,Q6581072,true,false,,,,
Q109412260,NormalRank,Q6581072,true,false,,,,
Q109413676,NormalRank,Q6581097,true,false,,,,
Q109439926,NormalRank,Q6581097,true,true,false,false,false,true
Q109512687,NormalRank,Q6581097,true,false,,,,
Q110340245,NormalRank,Q6581097,true,false,,,,
Q111209644,NormalRank,Q6581097,true,false,,,,
Q111533988,NormalRank,Q6581097,true,false,,,,
Q112061372,,,,false,,,,
Q112977549,NormalRank,Q6581097,true,false,,,,
Q113654106,NormalRank,Q6581097,true,false,,,,
Q113674890,NormalRank,Q6581097,true,false,,,,
Q114643672,,,,false,,,,
Q1343963,NormalRank,Q6581097,true,true,false,false,false,true
Q1373451,NormalRank,Q6581097,true,true,false,false,false,true
Q1451112,NormalRank,Q6581097,true,true,true,false,false,false
Q1801573,NormalRank,Q6581097,true,false,,,,
Q18394003,NormalRank,Q6581097,true,false,,,,
Q19940288,NormalRank,Q6581097,true,false,,,,
Q202582,NormalRank,Q6581097,true,true,false,false,false,true
Q202582,NormalRank,Q6581097,true,true,true,false,false,false
Q20560913,NormalRank,Q6581097,true,false,,,,
Q21855433,NormalRank,Q6581097,true,false,,,,
Q2456485,NormalRank,Q6581097,true,true,true,true,false,false
Q26214525,NormalRank,Q6581097,true,false,,,,
Q2643744,NormalRank,Q6581097,true,false,,,,
Q2859422,NormalRank,Q6581097,true,false,,,,
Q29292695,NormalRank,Q6581072,true,false,,,,
Q29956892,NormalRank,Q6581072,true,false,,,,
Q314271,NormalRank,Q6581097,true,true,false,false,false,true
Q314271,NormalRank,Q6581097,true,true,true,false,false,false
Q323086,NormalRank,Q6581097,true,true,false,false,false,true
Q323086,NormalRank,Q6581097,true,true,true,false,false,false
Q324899,NormalRank,Q6581097,true,false,,,,
Q3284885,NormalRank,Q6581097,true,false,,,,
Q3358505,NormalRank,Q6581097,true,false,,,,
Q401526,NormalRank,Q6581097,true,true,false,false,false,true
Q401526,NormalRank,Q6581097,true,true,true,false,false,false
Q42814067,NormalRank,Q6581072,true,true,false,false,false,true
Q4849023,NormalRank,Q6581097,true,false,,,,
Q527792,NormalRank,Q6581097,true,true,true,false,false,false
Q5285288,NormalRank,Q6581072,true,false,,,,
Q54366560,NormalRank,Q6581097,true,false,,,,
Q55098131,NormalRank,Q6581097,true,false,,,,
Q55365526,NormalRank,Q6581097,true,false,,,,
Q59582595,NormalRank,Q6581097,true,false,,,,
Q5984807,NormalRank,Q6581097,true,false,,,,
Q60965090,NormalRank,Q6581097,true,false,,,,
Q6344570,NormalRank,Q6581097,true,false,,,,
Q64063016,NormalRank,Q6581072,true,false,,,,
Q64590528,NormalRank,Q6581097,true,false,,,,
Q66708545,NormalRank,Q6581097,true,false,,,,
Q718183,NormalRank,Q6581097,true,true,false,false,false,true
Q718230,NormalRank,Q6581097,true,true,false,false,false,true
Q718230,NormalRank,Q6581097,true,true,true,false,false,false
Q72600317,NormalRank,Q6581097,true,false,,,,
Q739715,NormalRank,Q6581097,true,true,false,false,false,true
Q78327479,NormalRank,Q6581097,true,false,,,,
Q87442540,NormalRank,Q6581072,true,false,,,,
Q88863811,NormalRank,Q6581072,true,false,,,,
Q90159096,NormalRank,Q6581097,true,false,,,,
Q90422307,NormalRank,Q6581072,true,false,,,,
Q90561086,NormalRank,Q6581097,true,false,,,,
Q93271851,NormalRank,Q6581097,true,false,,,,
Q93429790,NormalRank,Q6581097,true,false,,,,
Q94612893,NormalRank,Q6581097,true,false,,,,
Q94705904,NormalRank,Q6581097,true,false,,,,
Q96059533,NormalRank,Q6581097,true,false,,,,
Q96475179,NormalRank,Q6581097,true,false,,,,
Q96481975,NormalRank,Q6581097,true,false,,,,
Q96945598,NormalRank,Q6581097,true,false,,,,
Q97167078,NormalRank,Q6581097,true,false,,,,
Q97365655,NormalRank,Q6581097,true,false,,,,
Q98602747,NormalRank,Q6581072,true,false,,,,
Q99399482,NormalRank,Q6581097,true,false,,,,
Q4413,NormalRank,Q6581097,true,true,true,true,false,false
Q4413,NormalRank,Q6581097,true,true,true,false,false,false
Q57875,NormalRank,Q6581097,true,false,,,,
